Did_Poke1_Win,Poke_1_HP,Poke_1_Attack,Poke_1_Defense,Poke_1_Sp_Attack,Poke_1_Sp_Defense,Poke_1_Speed,Poke_2_HP,Poke_2_Attack,Poke_2_Defense,Poke_2_Sp_Attack,Poke_2_Sp_Defense,Poke_2_Speed
0,80,100,70,50,60,45,60,80,110,50,80,45
0,70,80,50,35,35,35,60,80,110,50,80,45
1,55,50,45,135,95,120,60,80,110,50,80,45
0,40,35,30,120,70,105,60,80,110,50,80,45
0,25,20,15,105,55,90,60,80,110,50,80,45
1,90,95,95,70,90,70,60,80,110,50,80,45
0,65,65,65,50,50,90,60,80,110,50,80,45
0,40,50,40,40,40,90,60,80,110,50,80,45
1,90,110,80,100,80,95,60,80,110,50,80,45
0,55,70,45,70,50,60,60,80,110,50,80,45
1,65,105,60,60,70,95,60,80,110,50,80,45
0,40,80,35,35,45,70,60,80,110,50,80,45
1,80,82,78,95,80,85,60,80,110,50,80,45
0,50,52,48,65,50,55,60,80,110,50,80,45
1,65,70,60,65,65,115,60,80,110,50,80,45
0,40,45,35,40,40,90,60,80,110,50,80,45
0,35,100,50,50,70,120,60,80,110,50,80,45
0,10,55,25,35,45,95,60,80,110,50,80,45
1,70,65,60,90,75,90,60,80,110,50,80,45
0,60,55,50,40,55,45,60,80,110,50,80,45
0,60,95,80,60,80,30,60,80,110,50,80,45
0,35,70,55,45,55,25,60,80,110,50,80,45
1,75,80,85,110,90,50,60,80,110,50,80,45
0,60,65,70,85,75,40,60,80,110,50,80,45
0,45,50,55,75,65,30,60,80,110,50,80,45
1,75,80,70,65,75,90,60,80,110,50,80,45
0,40,45,35,30,40,55,60,80,110,50,80,45
1,140,70,45,85,50,45,60,80,110,50,80,45
0,115,45,20,45,25,20,60,80,110,50,80,45
1,73,76,75,81,100,100,60,80,110,50,80,45
0,38,41,40,50,65,65,60,80,110,50,80,45
1,95,70,73,95,90,60,60,80,110,50,80,45
0,70,45,48,60,65,35,60,80,110,50,80,45
1,81,102,77,85,75,85,60,80,110,50,80,45
0,61,72,57,55,55,65,60,80,110,50,80,45
0,46,57,40,40,40,50,60,80,110,50,80,45
1,90,92,87,75,85,76,60,80,110,50,80,45
0,70,62,67,55,55,56,60,80,110,50,80,45
0,55,47,52,40,40,41,60,80,110,50,80,45
1,75,100,110,45,55,65,60,80,110,50,80,45
0,50,75,85,20,30,40,60,80,110,50,80,45
1,60,90,55,90,80,110,60,80,110,50,80,45
0,35,55,40,50,50,90,60,80,110,50,80,45
1,60,95,69,65,79,80,60,80,110,50,80,45
0,35,60,44,40,54,55,60,80,110,50,80,45
1,65,90,65,61,61,100,60,80,110,50,80,45
0,40,60,30,31,31,70,60,80,110,50,80,45
0,55,81,60,50,70,97,60,80,110,50,80,45
0,30,56,35,25,35,72,60,80,110,50,80,45
1,83,80,75,70,70,101,60,80,110,50,80,45
0,63,60,55,50,50,71,60,80,110,50,80,45
0,40,45,40,35,35,56,60,80,110,50,80,45
0,65,90,40,45,80,75,60,80,110,50,80,45
0,45,25,50,25,25,35,60,80,110,50,80,45
0,40,35,30,20,20,50,60,80,110,50,80,45
0,60,45,50,90,80,70,60,80,110,50,80,45
0,50,20,55,25,25,30,60,80,110,50,80,45
0,45,30,35,20,20,45,60,80,110,50,80,45
1,79,83,100,85,105,78,60,80,110,50,80,45
0,59,63,80,65,80,58,60,80,110,50,80,45
0,44,48,65,50,64,43,60,80,110,50,80,45
1,78,84,78,109,85,100,60,80,110,50,80,45
0,58,64,58,80,65,80,60,80,110,50,80,45
0,39,52,43,60,50,65,60,80,110,50,80,45
1,80,82,83,100,100,80,60,80,110,50,80,45
0,60,62,63,80,80,60,60,80,110,50,80,45
0,45,49,49,65,65,45,60,80,110,50,80,45
1,100,100,100,100,100,100,50,50,95,40,50,35
1,106,110,90,154,90,130,50,50,95,40,50,35
1,91,134,95,100,100,80,50,50,95,40,50,35
1,61,84,65,70,70,70,50,50,95,40,50,35
0,41,64,45,50,50,50,50,50,95,40,50,35
1,90,100,90,125,85,90,50,50,95,40,50,35
1,90,90,85,125,90,100,50,50,95,40,50,35
1,90,85,100,95,125,85,50,50,95,40,50,35
1,160,110,65,65,110,30,50,50,95,40,50,35
1,80,105,65,60,75,130,50,50,95,40,50,35
1,60,115,105,65,70,80,50,50,95,40,50,35
1,30,80,90,55,45,55,50,50,95,40,50,35
1,70,60,125,115,70,55,50,50,95,40,50,35
1,35,40,100,90,55,35,50,50,95,40,50,35
1,65,60,70,85,75,40,50,50,95,40,50,35
1,65,130,60,95,110,65,50,50,95,40,50,35
1,65,65,60,110,95,130,50,50,95,40,50,35
1,130,65,60,110,95,65,50,50,95,40,50,35
1,55,55,50,45,65,55,50,50,95,40,50,35
0,48,48,48,48,48,48,50,50,95,40,50,35
1,130,85,80,85,95,60,50,50,95,40,50,35
1,95,125,79,60,100,81,50,50,95,40,50,35
0,20,10,55,15,20,80,50,50,95,40,50,35
1,75,100,95,40,70,110,50,50,95,40,50,35
1,65,125,100,55,70,85,50,50,95,40,50,35
1,65,95,57,100,85,93,50,50,95,40,50,35
1,65,83,57,95,85,105,50,50,95,40,50,35
1,65,50,35,115,95,95,50,50,95,40,50,35
1,70,110,80,55,80,105,50,50,95,40,50,35
1,40,45,65,100,120,90,50,50,95,40,50,35
1,60,75,85,100,85,115,50,50,95,40,50,35
1,30,45,55,70,55,85,50,50,95,40,50,35
1,80,92,65,65,80,68,50,50,95,40,50,35
0,45,67,60,35,50,63,50,50,95,40,50,35
1,55,65,95,95,45,85,50,50,95,40,50,35
0,30,40,70,70,25,60,50,50,95,40,50,35
1,105,95,80,40,80,90,50,50,95,40,50,35
1,65,55,115,100,40,60,50,50,95,40,50,35
1,250,5,5,35,105,50,50,50,95,40,50,35
1,105,130,120,45,45,40,50,50,95,40,50,35
1,80,85,95,30,30,25,50,50,95,40,50,35
1,65,90,120,85,70,60,50,50,95,40,50,35
1,40,65,95,60,45,35,50,50,95,40,50,35
1,90,55,75,60,75,30,50,50,95,40,50,35
1,50,105,79,35,110,76,50,50,95,40,50,35
1,50,120,53,35,110,87,50,50,95,40,50,35
1,60,80,110,50,80,45,50,50,95,40,50,35
1,95,95,85,125,75,55,50,50,95,40,50,35
1,60,40,80,60,45,40,50,50,95,40,50,35
1,60,50,70,80,80,150,50,50,95,40,50,35
1,40,30,50,55,55,100,50,50,95,40,50,35
1,55,130,115,50,50,75,50,50,95,40,50,35
1,30,105,90,25,25,50,50,50,95,40,50,35
1,85,73,70,73,115,67,50,50,95,40,50,35
1,60,48,45,43,90,42,50,50,95,40,50,35
1,35,45,160,30,45,70,50,50,95,40,50,35
1,60,65,60,130,75,110,50,50,95,40,50,35
1,45,50,45,115,55,95,50,50,95,40,50,35
0,30,35,30,100,35,80,50,50,95,40,50,35
1,50,95,180,85,45,70,50,50,95,40,50,35
0,30,65,100,45,25,40,50,50,95,40,50,35
1,105,105,75,65,100,50,50,50,95,40,50,35
1,80,80,50,40,50,25,50,50,95,40,50,35
1,90,70,80,70,95,70,50,50,95,40,50,35
1,65,45,55,45,70,45,50,50,95,40,50,35
1,60,110,70,60,60,110,50,50,95,40,50,35
0,35,85,45,35,35,75,50,50,95,40,50,35
1,52,90,55,58,62,60,50,50,95,40,50,35
1,50,60,95,120,70,70,50,50,95,40,50,35
1,25,35,70,95,55,45,50,50,95,40,50,35
1,95,75,110,100,80,30,50,50,95,40,50,35
0,90,65,65,40,40,15,50,50,95,40,50,35
1,65,100,70,80,80,105,50,50,95,40,50,35
1,50,85,55,65,65,90,50,50,95,40,50,35
1,80,120,130,55,65,45,50,50,95,40,50,35
1,55,95,115,45,45,35,50,50,95,40,50,35
0,40,80,100,30,30,20,50,50,95,40,50,35
1,80,70,65,80,120,100,50,50,95,40,50,35
1,40,40,35,50,100,70,50,50,95,40,50,35
1,80,105,65,100,70,70,50,50,95,40,50,35
1,65,90,50,85,45,55,50,50,95,40,50,35
0,50,75,35,70,30,40,50,50,95,40,50,35
1,90,130,80,65,85,55,50,50,95,40,50,35
1,80,100,70,50,60,45,50,50,95,40,50,35
0,70,80,50,35,35,35,50,50,95,40,50,35
1,55,50,45,135,95,120,50,50,95,40,50,35
1,40,35,30,120,70,105,50,50,95,40,50,35
0,25,20,15,105,55,90,50,50,95,40,50,35
1,90,95,95,70,90,70,50,50,95,40,50,35
1,65,65,65,50,50,90,50,50,95,40,50,35
0,40,50,40,40,40,90,50,50,95,40,50,35
1,90,110,80,100,80,95,50,50,95,40,50,35
1,55,70,45,70,50,60,50,50,95,40,50,35
1,65,105,60,60,70,95,50,50,95,40,50,35
0,40,80,35,35,45,70,50,50,95,40,50,35
1,80,82,78,95,80,85,50,50,95,40,50,35
0,50,52,48,65,50,55,50,50,95,40,50,35
1,65,70,60,65,65,115,50,50,95,40,50,35
0,40,45,35,40,40,90,50,50,95,40,50,35
1,35,100,50,50,70,120,50,50,95,40,50,35
0,10,55,25,35,45,95,50,50,95,40,50,35
1,70,65,60,90,75,90,50,50,95,40,50,35
0,60,55,50,40,55,45,50,50,95,40,50,35
1,60,95,80,60,80,30,50,50,95,40,50,35
0,35,70,55,45,55,25,50,50,95,40,50,35
1,75,80,85,110,90,50,50,50,95,40,50,35
1,60,65,70,85,75,40,50,50,95,40,50,35
0,45,50,55,75,65,30,50,50,95,40,50,35
1,75,80,70,65,75,90,50,50,95,40,50,35
0,40,45,35,30,40,55,50,50,95,40,50,35
1,140,70,45,85,50,45,50,50,95,40,50,35
0,115,45,20,45,25,20,50,50,95,40,50,35
1,73,76,75,81,100,100,50,50,95,40,50,35
0,38,41,40,50,65,65,50,50,95,40,50,35
1,95,70,73,95,90,60,50,50,95,40,50,35
1,70,45,48,60,65,35,50,50,95,40,50,35
1,81,102,77,85,75,85,50,50,95,40,50,35
1,61,72,57,55,55,65,50,50,95,40,50,35
0,46,57,40,40,40,50,50,50,95,40,50,35
1,90,92,87,75,85,76,50,50,95,40,50,35
1,70,62,67,55,55,56,50,50,95,40,50,35
0,55,47,52,40,40,41,50,50,95,40,50,35
1,75,100,110,45,55,65,50,50,95,40,50,35
0,50,75,85,20,30,40,50,50,95,40,50,35
1,60,90,55,90,80,110,50,50,95,40,50,35
0,35,55,40,50,50,90,50,50,95,40,50,35
1,60,95,69,65,79,80,50,50,95,40,50,35
0,35,60,44,40,54,55,50,50,95,40,50,35
1,65,90,65,61,61,100,50,50,95,40,50,35
0,40,60,30,31,31,70,50,50,95,40,50,35
1,55,81,60,50,70,97,50,50,95,40,50,35
0,30,56,35,25,35,72,50,50,95,40,50,35
1,83,80,75,70,70,101,50,50,95,40,50,35
1,63,60,55,50,50,71,50,50,95,40,50,35
0,40,45,40,35,35,56,50,50,95,40,50,35
1,65,90,40,45,80,75,50,50,95,40,50,35
0,45,25,50,25,25,35,50,50,95,40,50,35
0,40,35,30,20,20,50,50,50,95,40,50,35
1,60,45,50,90,80,70,50,50,95,40,50,35
0,50,20,55,25,25,30,50,50,95,40,50,35
0,45,30,35,20,20,45,50,50,95,40,50,35
1,79,83,100,85,105,78,50,50,95,40,50,35
1,59,63,80,65,80,58,50,50,95,40,50,35
0,44,48,65,50,64,43,50,50,95,40,50,35
1,78,84,78,109,85,100,50,50,95,40,50,35
1,58,64,58,80,65,80,50,50,95,40,50,35
0,39,52,43,60,50,65,50,50,95,40,50,35
1,80,82,83,100,100,80,50,50,95,40,50,35
1,60,62,63,80,80,60,50,50,95,40,50,35
0,45,49,49,65,65,45,50,50,95,40,50,35
1,100,100,100,100,100,100,95,95,85,125,75,55
1,106,110,90,154,90,130,95,95,85,125,75,55
1,91,134,95,100,100,80,95,95,85,125,75,55
0,61,84,65,70,70,70,95,95,85,125,75,55
0,41,64,45,50,50,50,95,95,85,125,75,55
1,90,100,90,125,85,90,95,95,85,125,75,55
1,90,90,85,125,90,100,95,95,85,125,75,55
1,90,85,100,95,125,85,95,95,85,125,75,55
1,160,110,65,65,110,30,95,95,85,125,75,55
0,80,105,65,60,75,130,95,95,85,125,75,55
0,60,115,105,65,70,80,95,95,85,125,75,55
0,30,80,90,55,45,55,95,95,85,125,75,55
0,70,60,125,115,70,55,95,95,85,125,75,55
0,35,40,100,90,55,35,95,95,85,125,75,55
0,65,60,70,85,75,40,95,95,85,125,75,55
0,65,130,60,95,110,65,95,95,85,125,75,55
0,65,65,60,110,95,130,95,95,85,125,75,55
0,130,65,60,110,95,65,95,95,85,125,75,55
0,55,55,50,45,65,55,95,95,85,125,75,55
0,48,48,48,48,48,48,95,95,85,125,75,55
1,130,85,80,85,95,60,95,95,85,125,75,55
1,95,125,79,60,100,81,95,95,85,125,75,55
0,20,10,55,15,20,80,95,95,85,125,75,55
0,75,100,95,40,70,110,95,95,85,125,75,55
0,65,125,100,55,70,85,95,95,85,125,75,55
0,65,95,57,100,85,93,95,95,85,125,75,55
0,65,83,57,95,85,105,95,95,85,125,75,55
0,65,50,35,115,95,95,95,95,85,125,75,55
0,70,110,80,55,80,105,95,95,85,125,75,55
0,40,45,65,100,120,90,95,95,85,125,75,55
0,60,75,85,100,85,115,95,95,85,125,75,55
0,30,45,55,70,55,85,95,95,85,125,75,55
0,80,92,65,65,80,68,95,95,85,125,75,55
0,45,67,60,35,50,63,95,95,85,125,75,55
0,55,65,95,95,45,85,95,95,85,125,75,55
0,30,40,70,70,25,60,95,95,85,125,75,55
0,105,95,80,40,80,90,95,95,85,125,75,55
0,65,55,115,100,40,60,95,95,85,125,75,55
0,250,5,5,35,105,50,95,95,85,125,75,55
0,105,130,120,45,45,40,95,95,85,125,75,55
0,80,85,95,30,30,25,95,95,85,125,75,55
0,65,90,120,85,70,60,95,95,85,125,75,55
0,40,65,95,60,45,35,95,95,85,125,75,55
0,90,55,75,60,75,30,95,95,85,125,75,55
0,50,105,79,35,110,76,95,95,85,125,75,55
0,50,120,53,35,110,87,95,95,85,125,75,55
0,60,80,110,50,80,45,95,95,85,125,75,55
0,50,50,95,40,50,35,95,95,85,125,75,55
0,60,40,80,60,45,40,95,95,85,125,75,55
0,60,50,70,80,80,150,95,95,85,125,75,55
0,40,30,50,55,55,100,95,95,85,125,75,55
0,55,130,115,50,50,75,95,95,85,125,75,55
0,30,105,90,25,25,50,95,95,85,125,75,55
0,85,73,70,73,115,67,95,95,85,125,75,55
0,60,48,45,43,90,42,95,95,85,125,75,55
0,35,45,160,30,45,70,95,95,85,125,75,55
0,60,65,60,130,75,110,95,95,85,125,75,55
0,45,50,45,115,55,95,95,95,85,125,75,55
0,30,35,30,100,35,80,95,95,85,125,75,55
0,50,95,180,85,45,70,95,95,85,125,75,55
0,30,65,100,45,25,40,95,95,85,125,75,55
0,105,105,75,65,100,50,95,95,85,125,75,55
0,80,80,50,40,50,25,95,95,85,125,75,55
0,90,70,80,70,95,70,95,95,85,125,75,55
0,65,45,55,45,70,45,95,95,85,125,75,55
0,60,110,70,60,60,110,95,95,85,125,75,55
0,35,85,45,35,35,75,95,95,85,125,75,55
0,52,90,55,58,62,60,95,95,85,125,75,55
0,50,60,95,120,70,70,95,95,85,125,75,55
0,25,35,70,95,55,45,95,95,85,125,75,55
0,95,75,110,100,80,30,95,95,85,125,75,55
0,90,65,65,40,40,15,95,95,85,125,75,55
0,65,100,70,80,80,105,95,95,85,125,75,55
0,50,85,55,65,65,90,95,95,85,125,75,55
0,80,120,130,55,65,45,95,95,85,125,75,55
0,55,95,115,45,45,35,95,95,85,125,75,55
0,40,80,100,30,30,20,95,95,85,125,75,55
0,80,70,65,80,120,100,95,95,85,125,75,55
0,40,40,35,50,100,70,95,95,85,125,75,55
0,80,105,65,100,70,70,95,95,85,125,75,55
0,65,90,50,85,45,55,95,95,85,125,75,55
0,50,75,35,70,30,40,95,95,85,125,75,55
0,90,130,80,65,85,55,95,95,85,125,75,55
0,80,100,70,50,60,45,95,95,85,125,75,55
0,70,80,50,35,35,35,95,95,85,125,75,55
0,55,50,45,135,95,120,95,95,85,125,75,55
0,40,35,30,120,70,105,95,95,85,125,75,55
0,25,20,15,105,55,90,95,95,85,125,75,55
0,90,95,95,70,90,70,95,95,85,125,75,55
0,65,65,65,50,50,90,95,95,85,125,75,55
0,40,50,40,40,40,90,95,95,85,125,75,55
1,90,110,80,100,80,95,95,95,85,125,75,55
0,55,70,45,70,50,60,95,95,85,125,75,55
0,65,105,60,60,70,95,95,95,85,125,75,55
0,40,80,35,35,45,70,95,95,85,125,75,55
0,80,82,78,95,80,85,95,95,85,125,75,55
0,50,52,48,65,50,55,95,95,85,125,75,55
0,65,70,60,65,65,115,95,95,85,125,75,55
0,40,45,35,40,40,90,95,95,85,125,75,55
0,35,100,50,50,70,120,95,95,85,125,75,55
0,10,55,25,35,45,95,95,95,85,125,75,55
0,70,65,60,90,75,90,95,95,85,125,75,55
0,60,55,50,40,55,45,95,95,85,125,75,55
0,60,95,80,60,80,30,95,95,85,125,75,55
0,35,70,55,45,55,25,95,95,85,125,75,55
0,75,80,85,110,90,50,95,95,85,125,75,55
0,60,65,70,85,75,40,95,95,85,125,75,55
0,45,50,55,75,65,30,95,95,85,125,75,55
0,75,80,70,65,75,90,95,95,85,125,75,55
0,40,45,35,30,40,55,95,95,85,125,75,55
0,140,70,45,85,50,45,95,95,85,125,75,55
0,115,45,20,45,25,20,95,95,85,125,75,55
0,73,76,75,81,100,100,95,95,85,125,75,55
0,38,41,40,50,65,65,95,95,85,125,75,55
0,95,70,73,95,90,60,95,95,85,125,75,55
0,70,45,48,60,65,35,95,95,85,125,75,55
0,81,102,77,85,75,85,95,95,85,125,75,55
0,61,72,57,55,55,65,95,95,85,125,75,55
0,46,57,40,40,40,50,95,95,85,125,75,55
0,90,92,87,75,85,76,95,95,85,125,75,55
0,70,62,67,55,55,56,95,95,85,125,75,55
0,55,47,52,40,40,41,95,95,85,125,75,55
0,75,100,110,45,55,65,95,95,85,125,75,55
0,50,75,85,20,30,40,95,95,85,125,75,55
0,60,90,55,90,80,110,95,95,85,125,75,55
0,35,55,40,50,50,90,95,95,85,125,75,55
0,60,95,69,65,79,80,95,95,85,125,75,55
0,35,60,44,40,54,55,95,95,85,125,75,55
0,65,90,65,61,61,100,95,95,85,125,75,55
0,40,60,30,31,31,70,95,95,85,125,75,55
0,55,81,60,50,70,97,95,95,85,125,75,55
0,30,56,35,25,35,72,95,95,85,125,75,55
0,83,80,75,70,70,101,95,95,85,125,75,55
0,63,60,55,50,50,71,95,95,85,125,75,55
0,40,45,40,35,35,56,95,95,85,125,75,55
0,65,90,40,45,80,75,95,95,85,125,75,55
0,45,25,50,25,25,35,95,95,85,125,75,55
0,40,35,30,20,20,50,95,95,85,125,75,55
0,60,45,50,90,80,70,95,95,85,125,75,55
0,50,20,55,25,25,30,95,95,85,125,75,55
0,45,30,35,20,20,45,95,95,85,125,75,55
0,79,83,100,85,105,78,95,95,85,125,75,55
0,59,63,80,65,80,58,95,95,85,125,75,55
0,44,48,65,50,64,43,95,95,85,125,75,55
1,78,84,78,109,85,100,95,95,85,125,75,55
0,58,64,58,80,65,80,95,95,85,125,75,55
0,39,52,43,60,50,65,95,95,85,125,75,55
0,80,82,83,100,100,80,95,95,85,125,75,55
0,60,62,63,80,80,60,95,95,85,125,75,55
0,45,49,49,65,65,45,95,95,85,125,75,55
1,100,100,100,100,100,100,60,40,80,60,45,40
1,106,110,90,154,90,130,60,40,80,60,45,40
1,91,134,95,100,100,80,60,40,80,60,45,40
1,61,84,65,70,70,70,60,40,80,60,45,40
0,41,64,45,50,50,50,60,40,80,60,45,40
1,90,100,90,125,85,90,60,40,80,60,45,40
1,90,90,85,125,90,100,60,40,80,60,45,40
1,90,85,100,95,125,85,60,40,80,60,45,40
1,160,110,65,65,110,30,60,40,80,60,45,40
1,80,105,65,60,75,130,60,40,80,60,45,40
1,60,115,105,65,70,80,60,40,80,60,45,40
1,30,80,90,55,45,55,60,40,80,60,45,40
1,70,60,125,115,70,55,60,40,80,60,45,40
1,35,40,100,90,55,35,60,40,80,60,45,40
1,65,60,70,85,75,40,60,40,80,60,45,40
1,65,130,60,95,110,65,60,40,80,60,45,40
1,65,65,60,110,95,130,60,40,80,60,45,40
1,130,65,60,110,95,65,60,40,80,60,45,40
0,55,55,50,45,65,55,60,40,80,60,45,40
0,48,48,48,48,48,48,60,40,80,60,45,40
1,130,85,80,85,95,60,60,40,80,60,45,40
1,95,125,79,60,100,81,60,40,80,60,45,40
0,20,10,55,15,20,80,60,40,80,60,45,40
1,75,100,95,40,70,110,60,40,80,60,45,40
1,65,125,100,55,70,85,60,40,80,60,45,40
1,65,95,57,100,85,93,60,40,80,60,45,40
1,65,83,57,95,85,105,60,40,80,60,45,40
1,65,50,35,115,95,95,60,40,80,60,45,40
1,70,110,80,55,80,105,60,40,80,60,45,40
1,40,45,65,100,120,90,60,40,80,60,45,40
1,60,75,85,100,85,115,60,40,80,60,45,40
1,30,45,55,70,55,85,60,40,80,60,45,40
1,80,92,65,65,80,68,60,40,80,60,45,40
0,45,67,60,35,50,63,60,40,80,60,45,40
1,55,65,95,95,45,85,60,40,80,60,45,40
0,30,40,70,70,25,60,60,40,80,60,45,40
1,105,95,80,40,80,90,60,40,80,60,45,40
1,65,55,115,100,40,60,60,40,80,60,45,40
1,250,5,5,35,105,50,60,40,80,60,45,40
1,105,130,120,45,45,40,60,40,80,60,45,40
1,80,85,95,30,30,25,60,40,80,60,45,40
1,65,90,120,85,70,60,60,40,80,60,45,40
1,40,65,95,60,45,35,60,40,80,60,45,40
1,90,55,75,60,75,30,60,40,80,60,45,40
1,50,105,79,35,110,76,60,40,80,60,45,40
1,50,120,53,35,110,87,60,40,80,60,45,40
1,60,80,110,50,80,45,60,40,80,60,45,40
0,50,50,95,40,50,35,60,40,80,60,45,40
1,95,95,85,125,75,55,60,40,80,60,45,40
1,60,50,70,80,80,150,60,40,80,60,45,40
1,40,30,50,55,55,100,60,40,80,60,45,40
1,55,130,115,50,50,75,60,40,80,60,45,40
0,30,105,90,25,25,50,60,40,80,60,45,40
1,85,73,70,73,115,67,60,40,80,60,45,40
1,60,48,45,43,90,42,60,40,80,60,45,40
1,35,45,160,30,45,70,60,40,80,60,45,40
1,60,65,60,130,75,110,60,40,80,60,45,40
1,45,50,45,115,55,95,60,40,80,60,45,40
0,30,35,30,100,35,80,60,40,80,60,45,40
1,50,95,180,85,45,70,60,40,80,60,45,40
0,30,65,100,45,25,40,60,40,80,60,45,40
1,105,105,75,65,100,50,60,40,80,60,45,40
0,80,80,50,40,50,25,60,40,80,60,45,40
1,90,70,80,70,95,70,60,40,80,60,45,40
0,65,45,55,45,70,45,60,40,80,60,45,40
1,60,110,70,60,60,110,60,40,80,60,45,40
0,35,85,45,35,35,75,60,40,80,60,45,40
1,52,90,55,58,62,60,60,40,80,60,45,40
1,50,60,95,120,70,70,60,40,80,60,45,40
0,25,35,70,95,55,45,60,40,80,60,45,40
1,95,75,110,100,80,30,60,40,80,60,45,40
0,90,65,65,40,40,15,60,40,80,60,45,40
1,65,100,70,80,80,105,60,40,80,60,45,40
1,50,85,55,65,65,90,60,40,80,60,45,40
1,80,120,130,55,65,45,60,40,80,60,45,40
1,55,95,115,45,45,35,60,40,80,60,45,40
0,40,80,100,30,30,20,60,40,80,60,45,40
1,80,70,65,80,120,100,60,40,80,60,45,40
1,40,40,35,50,100,70,60,40,80,60,45,40
1,80,105,65,100,70,70,60,40,80,60,45,40
1,65,90,50,85,45,55,60,40,80,60,45,40
0,50,75,35,70,30,40,60,40,80,60,45,40
1,90,130,80,65,85,55,60,40,80,60,45,40
1,80,100,70,50,60,45,60,40,80,60,45,40
0,70,80,50,35,35,35,60,40,80,60,45,40
1,55,50,45,135,95,120,60,40,80,60,45,40
1,40,35,30,120,70,105,60,40,80,60,45,40
0,25,20,15,105,55,90,60,40,80,60,45,40
1,90,95,95,70,90,70,60,40,80,60,45,40
1,65,65,65,50,50,90,60,40,80,60,45,40
0,40,50,40,40,40,90,60,40,80,60,45,40
1,90,110,80,100,80,95,60,40,80,60,45,40
1,55,70,45,70,50,60,60,40,80,60,45,40
1,65,105,60,60,70,95,60,40,80,60,45,40
0,40,80,35,35,45,70,60,40,80,60,45,40
1,80,82,78,95,80,85,60,40,80,60,45,40
0,50,52,48,65,50,55,60,40,80,60,45,40
1,65,70,60,65,65,115,60,40,80,60,45,40
0,40,45,35,40,40,90,60,40,80,60,45,40
1,35,100,50,50,70,120,60,40,80,60,45,40
0,10,55,25,35,45,95,60,40,80,60,45,40
1,70,65,60,90,75,90,60,40,80,60,45,40
0,60,55,50,40,55,45,60,40,80,60,45,40
1,60,95,80,60,80,30,60,40,80,60,45,40
0,35,70,55,45,55,25,60,40,80,60,45,40
1,75,80,85,110,90,50,60,40,80,60,45,40
1,60,65,70,85,75,40,60,40,80,60,45,40
0,45,50,55,75,65,30,60,40,80,60,45,40
1,75,80,70,65,75,90,60,40,80,60,45,40
0,40,45,35,30,40,55,60,40,80,60,45,40
1,140,70,45,85,50,45,60,40,80,60,45,40
0,115,45,20,45,25,20,60,40,80,60,45,40
1,73,76,75,81,100,100,60,40,80,60,45,40
0,38,41,40,50,65,65,60,40,80,60,45,40
1,95,70,73,95,90,60,60,40,80,60,45,40
0,70,45,48,60,65,35,60,40,80,60,45,40
1,81,102,77,85,75,85,60,40,80,60,45,40
1,61,72,57,55,55,65,60,40,80,60,45,40
0,46,57,40,40,40,50,60,40,80,60,45,40
1,90,92,87,75,85,76,60,40,80,60,45,40
1,70,62,67,55,55,56,60,40,80,60,45,40
0,55,47,52,40,40,41,60,40,80,60,45,40
1,75,100,110,45,55,65,60,40,80,60,45,40
0,50,75,85,20,30,40,60,40,80,60,45,40
1,60,90,55,90,80,110,60,40,80,60,45,40
0,35,55,40,50,50,90,60,40,80,60,45,40
1,60,95,69,65,79,80,60,40,80,60,45,40
0,35,60,44,40,54,55,60,40,80,60,45,40
1,65,90,65,61,61,100,60,40,80,60,45,40
0,40,60,30,31,31,70,60,40,80,60,45,40
1,55,81,60,50,70,97,60,40,80,60,45,40
0,30,56,35,25,35,72,60,40,80,60,45,40
1,83,80,75,70,70,101,60,40,80,60,45,40
1,63,60,55,50,50,71,60,40,80,60,45,40
0,40,45,40,35,35,56,60,40,80,60,45,40
1,65,90,40,45,80,75,60,40,80,60,45,40
0,45,25,50,25,25,35,60,40,80,60,45,40
0,40,35,30,20,20,50,60,40,80,60,45,40
1,60,45,50,90,80,70,60,40,80,60,45,40
0,50,20,55,25,25,30,60,40,80,60,45,40
0,45,30,35,20,20,45,60,40,80,60,45,40
1,79,83,100,85,105,78,60,40,80,60,45,40
1,59,63,80,65,80,58,60,40,80,60,45,40
0,44,48,65,50,64,43,60,40,80,60,45,40
1,78,84,78,109,85,100,60,40,80,60,45,40
1,58,64,58,80,65,80,60,40,80,60,45,40
0,39,52,43,60,50,65,60,40,80,60,45,40
1,80,82,83,100,100,80,60,40,80,60,45,40
1,60,62,63,80,80,60,60,40,80,60,45,40
0,45,49,49,65,65,45,60,40,80,60,45,40
1,100,100,100,100,100,100,60,50,70,80,80,150
1,106,110,90,154,90,130,60,50,70,80,80,150
1,91,134,95,100,100,80,60,50,70,80,80,150
0,61,84,65,70,70,70,60,50,70,80,80,150
0,41,64,45,50,50,50,60,50,70,80,80,150
1,90,100,90,125,85,90,60,50,70,80,80,150
1,90,90,85,125,90,100,60,50,70,80,80,150
1,90,85,100,95,125,85,60,50,70,80,80,150
1,160,110,65,65,110,30,60,50,70,80,80,150
1,80,105,65,60,75,130,60,50,70,80,80,150
1,60,115,105,65,70,80,60,50,70,80,80,150
0,30,80,90,55,45,55,60,50,70,80,80,150
1,70,60,125,115,70,55,60,50,70,80,80,150
0,35,40,100,90,55,35,60,50,70,80,80,150
0,65,60,70,85,75,40,60,50,70,80,80,150
